Name,wiki-site,website
Akademi Manajemen Informatika dan Komputer Bina Sarana Informatika ,Page not found,,http://www.bsi.ac.id/ 
International Buddhist College ,https://en.wikipedia.org/wiki/International Buddhist College
,http://ibc.ac.th/ 
Lyceum of the Philippines University Batangas ,Page not found,,http://lpubatangas.edu.ph/ 
Sekolah Tinggi Agama Islam STAI Ma'arif Jambi ,Page not found,,http://staimaarif-jambi.ac.id/ 
National University Philippines ,Page not found,,http://www.national-u.edu.ph/ 
Dusit Thani College ,https://en.wikipedia.org/wiki/Dusit Thani College
,http://www.dtc.ac.th/ 
Akademi Kebidanan AKBID Nyai Ahmad Dahlan Yogyakarta ,Page not found,,http://akbidnad.ac.id/ 
Universitas Slamet Riyadi Surakarta ,Page not found,,http://unisri.ac.id/ 
Sekolah Tinggi Ilmu Ekonomi STIE YKPN Sleman Yogyakarta ,Page not found,,http://www.stieykpn.ac.id/ 
Panyapiwat Institute of Management ,Page not found,,http://www.pim.ac.th/ 
Sekolah Tinggi Ilmu Ekonomi STIE I E U Indonesian European University ,Page not found,,http://ieu.ac.id/ 
Hai Phong University ,https://en.wikipedia.org/wiki/Hai Phong University
,http://dhhp.edu.vn/ 
Universitas Warmadewa ,Page not found,,http://www.warmadewa.ac.id/ 
Sekolah Tinggi Ilmu Statistik STIS Jakarta ,Page not found,,http://stis.ac.id/ 
Rajapark Institute ,Page not found,,http://www.rajapark.ac.th/ 
STIKOM CKI Cipta Karya Informatika ,Page not found,,http://web.stikomcki.ac.id/ 
Methodist Pilley Institute ,Page not found,,http://www.pilley.edu.my/ 
International Training Institute for Materials Science ,Page not found,,http://www.itims.edu.vn/ 
Benguet State University ,https://en.wikipedia.org/wiki/Benguet State University
,http://www.bsu.edu.ph/ 
Politeknik Negeri Medan ,Page not found,,http://www.polmed.ac.id/ 
Sekolah Tinggi Agama Islam Negeri STAIN Ponorogo ,Page not found,,http://www.stainponorogo.ac.id/ 
Princess Chulabhorn's College Phitsanulok ,Page not found,,http://www.pccpl.ac.th/ 
Angeles University Foundation ,https://en.wikipedia.org/wiki/Angeles University Foundation
,http://www.auf.edu.ph/ 
De La Salle Health Sciences Institute ,Page not found,,http://www.dlshsi.edu.ph/ 
Universitas PGRI Adi Buana Surabaya ,Page not found,,http://www.unipasby.ac.id/ 
Muban Chom Bung Rajabhat University ,Page not found,,http://www.mcru.ac.th/ 
Universitas Swadaya Gunung Jati UNSWAGATI ,Page not found,,http://unswagati.ac.id/ 
University of Perpetual Help ,Page not found,,http://perpetualdalta.edu.ph/ 
Thang Long University ,Page not found,,http://www.thanglong.edu.vn/ 
Universitas Samudra Langsa ,Page not found,,http://unsam.ac.id/ 
Hai Phong Medical University ,https://en.wikipedia.org/wiki/Hai Phong Medical University
,http://hpmu.edu.vn/ 
Asia Pacific College ,https://en.wikipedia.org/wiki/Asia Pacific College
,http://www.apc.edu.ph/ 
Adventist University of the Philippines ,https://en.wikipedia.org/wiki/Adventist University of the Philippines
,http://web1.aup.edu.ph/ 
Fatima University ,Page not found,,http://www.fatima.edu.ph/ 
Sekolah Tinggi Ilmu Ekonomi STIE Perbanas Surabaya ,Page not found,,http://www.perbanas.ac.id/ 
Sampoerna University ,Page not found,,http://sampoernauniversity.ac.id/ 
Hanoi University of Business and Technology ,Page not found,,http://hubt.edu.vn/ 
(3) Universitas Muhammadiyah Tangerang Fakultas Ilmu Kesehatan ,Page not found,,http://www.fikes-umt.ac.id/ 
Ho Chi Minh City University of Transport ,https://en.wikipedia.org/wiki/Ho Chi Minh City University of Transport
,http://ut.edu.vn/ 
Hatyai Technical College ,Page not found,,http://www.htc.ac.th/ 
Universitas Abdurrab Pekanbaru ,Page not found,,http://univrab.ac.id/ 
North Eastern University ,https://en.wikipedia.org/wiki/North Eastern University
,http://www.neu.ac.th/ 
Royal Thai Navy Academy ,https://en.wikipedia.org/wiki/Royal Thai Navy Academy
,http://www.rtna.ac.th/ 
Universitas Muhammadiyah Ponorogo ,Page not found,,http://www.umpo.ac.id/ 
System Technology Institute ,Page not found,,http://www.sti.edu/ 
University of Cambodia ,https://en.wikipedia.org/wiki/University of Cambodia
,http://www.uc.edu.kh/ 
West Visayas State University ,https://en.wikipedia.org/wiki/West Visayas State University
,http://www.wvsu.edu.ph/ 
University of the City of Manila ,https://en.wikipedia.org/wiki/University of the City of Manila
,http://www.plm.edu.ph/ 
Poltekkes Semarang ,Page not found,,http://www.poltekkes-smg.ac.id/ 
Universitas Prof Dr Moestopo UPDM ,Page not found,,https://moestopo.ac.id/ 
Saigon Technology University ,https://en.wikipedia.org/wiki/Saigon Technology University
,http://www.stu.edu.vn/ 
University of Cebu ,https://en.wikipedia.org/wiki/University of Cebu
,http://uc.edu.ph/ 
University College of Islam Melaka / Kolej Universiti Islam Melaka ,Page not found,,http://kuim.edu.my/ 
Universitas Pamulang ,Page not found,,http://unpam.ac.id/ 
Praboromarajchanok Institute ,https://en.wikipedia.org/wiki/Praboromarajchanok Institute
,http://www.pi.ac.th/ 
Universitas Islam Negeri UIN Mataram ,Page not found,,http://www.uinmataram.ac.id/ 
Universitas Ubudiyah Indonesia ,Page not found,,http://www.uui.ac.id/ 
Cavite State University ,https://en.wikipedia.org/wiki/Cavite State University
,http://www.cvsu.edu.ph/ 
(3) University of the Philippines Baguio ,Page not found,,http://www.upb.edu.ph/ 
Universitas Dehasen Bengkulu ,Page not found,,http://unived.ac.id/ 
Universitas Pendidikan Nasional Denpasar ,Page not found,,http://www.undiknas.ac.id/ 
Politeknik Pratama Mulia Surakarta ,Page not found,,http://www.politama.ac.id/ 
University of Science and Technology of Southern Philippines USTP ,Page not found,,http://ustp.edu.ph/ 
University of Northern Philippines ,https://en.wikipedia.org/wiki/University of Northern Philippines
,http://www.unp.edu.ph/ 
Victoria International College ,https://en.wikipedia.org/wiki/Victoria International College
,http://www.vicmy.com/ 
Universitas Islam Lamongan ,Page not found,,http://unisla.ac.id/ 
Universitas Teuku Umar Meulaboh ,Page not found,,http://www.utu.ac.id/ 
German Institute of Science & Technology Singapore ,Page not found,,http://tum-asia.edu.sg/ 
University of Baguio ,https://en.wikipedia.org/wiki/University of Baguio
,http://www.ubaguio.edu/ 
Universitas Pembangunan Jaya ,Page not found,,http://www.upj.ac.id/ 
Sekolah Tinggi Teknologi STT Sapta Taruna ,Page not found,,http://www.sttsaptataruna.ac.id/ 
Universitas Muhammadiyah Gresik ,Page not found,,http://www.umg.ac.id/ 
Sekolah Tinggi Teknologi Terpadu Nurul Fikri ,Page not found,,http://www.nurulfikri.ac.id/ 
Universitas Krisnadwipayana UKRIS ,Page not found,,http://unkris.ac.id/ 
Universitas Pekalongan ,Page not found,,http://unikal.ac.id/ 
Politeknik Pos Indonesia Bandung ,Page not found,,http://poltekpos.ac.id/ 
Bataan Peninsula State University ,https://en.wikipedia.org/wiki/Bataan Peninsula State University
,http://www.bpsu.edu.ph/ 
Holy Angel University ,https://en.wikipedia.org/wiki/Holy Angel University
,http://www.hau.edu.ph/ 
Universitas Ciputra ,Page not found,,http://www.uc.ac.id/ 
Kwik Kian Gie School of Business (Institute Business and Informatics of Indonesia) / Institut Bisnis dan Informatika Kwik Kian Gie ,Page not found,,http://kwikkiangie.ac.id/ 
Institut Teknologi Sumatera Bandar Lampung ,Page not found,,http://www.itera.ac.id/ 
Politeknik Negeri Jakarta ,Page not found,,http://www.pnj.ac.id/ 
Binh Duong University ,Page not found,,http://www.bdu.edu.vn/ 
Universitas Tidar Magelang ,Page not found,,http://untidar.ac.id/ 
(1) Prasetiya Mulya Business School ,Page not found,,http://pmbs.ac.id/ 
Diplomatic Academy of Vietnam ,https://en.wikipedia.org/wiki/Diplomatic Academy of Vietnam
,http://www.dav.edu.vn/ 
Universiti Islam Malaysia / Islamic University of Malaysia ,Page not found,,http://www.uim.edu.my/ 
Universitas Muhammadiyah Sukabumi ,Page not found,,http://www.ummi.ac.id/ 
Universitas AKI Semarang ,Page not found,,http://www.unaki.ac.id/ 
Universitas Wijayakusuma Purwokerto ,Page not found,,http://www.unwiku.ac.id/ 
Le Quy Don Technical University ,https://en.wikipedia.org/wiki/Le Quy Don Technical University
,http://www.lqdtu.edu.vn/ 
Technological University of the Philippines ,https://en.wikipedia.org/wiki/Technological University of the Philippines
,http://www.tup.edu.ph/ 
Princess of Naradhiwas University ,https://en.wikipedia.org/wiki/Princess of Naradhiwas University
,http://www.pnu.ac.th/ 
Universitas Prasetiya Mulya ,Page not found,,http://www.prasetiyamulya.ac.id/ 
Universitas Sahid Jakarta ,Page not found,,http://www.usahid.ac.id/ 
LaSalle College Indonesia ,Page not found,,http://www.lasallecollege.ac.id/ 
Politeknik Keuangan Negara STAN ,Page not found,,http://stan.ac.id/ 
San Sebastian College Manila ,Page not found,,http://sscrmnl.edu.ph/ 
International University of Malaya Wales ,Page not found,,http://iumw.edu.my/ 
Hue University of Agriculture and Forestry ,Page not found,,http://www.huaf.edu.vn/ 
Binary University ,Page not found,,http://binary.edu.my/ 
Ba Ria - Vung Tau University ,Page not found,,http://bvu.edu.vn/ 
Cebu Normal University ,https://en.wikipedia.org/wiki/Cebu Normal University
,http://www.cnu.edu.ph/ 
Politeknik Manufaktur Negeri Bandung ,Page not found,,http://www.polman-bandung.ac.id/ 
Universitas Surya ,Page not found,,http://www.surya.ac.id/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK DCI Tasikmalaya ,Page not found,,http://stmik-dci.ac.id/ 
Disted College ,Page not found,,http://www.disted.edu.my/ 
Gia Lai Teachers Training College ,Page not found,,http://gialai.edu.vn/ 
Sekolah Tinggi Ilmu Ekonomi STIE STMY Majalengka ,Page not found,,http://id.stie-stmy.ac.id/ 
Universitas Nurtanio UNNUR Bandung ,Page not found,,http://unnur.ac.id/ 
University of the Immaculate Conception ,https://en.wikipedia.org/wiki/University of the Immaculate Conception
,http://www.uic.edu.ph/ 
Politeknik Negeri Banjarmasin ,Page not found,,http://poliban.ac.id/ 
Universitas Muhammadiyah Mataram ,Page not found,,http://www.ummat.ac.id/ 
Arellano University ,https://en.wikipedia.org/wiki/Arellano University
,http://www.arellano.edu.ph/ 
Institut Teknologi Del (Politeknik Informatika Del) ,Page not found,,http://www.del.ac.id/ 
Universitas Wijaya Putra ,Page not found,,http://uwp.ac.id/ 
Manipal International University ,https://en.wikipedia.org/wiki/Manipal International University
,http://www.miu.edu.my/ 
Civil Aviation Training Center Thailand ,Page not found,,http://www.catc.or.th/ 
Sekolah Tinggi Manajemen IPMI International School ,Page not found,,http://www.ipmi.ac.id/ 
North Bangkok University ,Page not found,,http://www.northbkk.ac.th/ 
University of the Cordilleras (Baguio Colleges Foundation) ,Page not found,,http://www.uc-bcf.edu.ph/ 
Liceo de Cagayan University ,https://en.wikipedia.org/wiki/Liceo de Cagayan University
,http://www.liceo.edu.ph/ 
Sekolah Tinggi Ilmu Ekonomi Muhammadiyah STIEM Mamuju ,Page not found,,http://stiemmamuju.ac.id/ 
PPM Manajemen ,Page not found,,http://ppm-manajemen.ac.id/ 
ERC Institute Singapore ,Page not found,,http://erci.edu.sg/ 
Institut Teknologi Indonesia ,Page not found,,http://www.iti.ac.id/ 
Universitas Respati Yogyakarta UNRIYO Sleman ,Page not found,,http://www.respati.ac.id/ 
Philippine Military Academy ,https://en.wikipedia.org/wiki/Philippine Military Academy
,http://www.pma.ph/ 
University of Nueva Caceres ,https://en.wikipedia.org/wiki/University of Nueva Caceres
,http://www.unc.edu.ph/ 
Universitas Kanjuruhan Malang ,Page not found,,http://unikama.ac.id/ 
City University College of Science & Technology Malaysia ,Page not found,,http://www.city.edu.my/ 
Sekolah Tinggi Pariwisata STP Bandung ,Page not found,,http://www.stp-bandung.ac.id/ 
Institut Teknonogi Medan ,Page not found,,http://www.itm.ac.id/ 
Bangkok Thonburi University ,https://en.wikipedia.org/wiki/Bangkok Thonburi University
,http://bkkthon.ac.th/ 
Royal Thai Army Nursing College ,Page not found,,http://rtanc.ac.th/ 
Universitas IBA Palembang ,Page not found,,http://www.iba.ac.id/ 
Royal University of Fine Arts ,https://en.wikipedia.org/wiki/Royal University of Fine Arts
,http://www.rufa.edu.kh/ 
Auston Institute ,Page not found,,http://www.auston.edu.sg/ 
Philippine School of Business Administration ,https://en.wikipedia.org/wiki/Philippine School of Business Administration
,http://www.psba.edu/ 
Olympia College Malaysia ,Page not found,,http://www.olympia.edu.my/ 
Universitas Muhammadiyah Magelang ,Page not found,,http://ummgl.ac.id/ 
Universitas Muhammadiyah Bengkulu ,Page not found,,http://umb.ac.id/ 
Akademi Komunitas Negeri Jepara ,Page not found,,http://www.akjepara.ac.id/ 
Universitas Katolik Widya Mandala Surabaya ,Page not found,,http://ukwms.ac.id/ 
Quangbinh University ,Page not found,,http://quangbinhuni.edu.vn/ 
University of the Assumption ,https://en.wikipedia.org/wiki/University of the Assumption
,http://ua.edu.ph/ 
Sekolah Tinggi Meteorologi Klimatologi dan Geofisika STMKG Jakarta ,Page not found,,http://stmkg.ac.id/ 
Chaiyaphum Rajabhat University ,Page not found,,http://www.cpru.ac.th/ 
Universitas HKBP Nommensen ,Page not found,,http://uhn.ac.id/ 
Universitas Bhayangkara Jakarta Raya ,Page not found,,http://ubharajaya.ac.id/ 
(3) Srinakarinwirot University Patumwan Demonstration School ,Page not found,,http://www.satitpatumwan.ac.th/ 
Sekolah Tinggi Ilmu Kesehatan STIKES Faletehan Serang ,Page not found,,http://www.stikesfa.ac.id/ 
Batangas State University ,https://en.wikipedia.org/wiki/Batangas State University
,http://batstate-u.edu.ph/ 
Tarlac State University ,https://en.wikipedia.org/wiki/Tarlac State University
,http://www.tsu.edu.ph/ 
Rattana Bundit University ,Page not found,,http://www.rbac.ac.th/ 
Universitas Lambung Mangkurat ,https://en.wikipedia.org/wiki/Universitas Lambung Mangkurat
,http://ulm.ac.id/ 
Universitas Islam Negeri UIN Ar Raniry ,Page not found,,http://www.ar-raniry.ac.id/ 
Hong Bang International University ,https://en.wikipedia.org/wiki/Hong Bang International University
,http://hiu.vn/ 
Aventis School of Management ,https://en.wikipedia.org/wiki/Aventis School of Management
,http://asm.edu.sg/ 
Sekolah Tinggi Ilmu Ekonomi STIE Trisakti ,Page not found,,http://www.stietrisakti.ac.id/ 
Malaysian Institute of Management ,Page not found,,http://www.mim.org.my/ 
Philippine Christian University ,https://en.wikipedia.org/wiki/Philippine Christian University
,http://pcu.edu.ph/ 
Universitas Balikpapan ,Page not found,,http://www.uniba-bpn.ac.id/ 
Universitas Banten Jaya ,Page not found,,http://www.unbaja.ac.id/ 
Co-Operative College of Malaysia ,Page not found,,http://www.mkm.edu.my/ 
Dong Nai University of Technology ,Page not found,,http://dntu.edu.vn/ 
Universitas Kuningan ,Page not found,,http://uniku.ac.id/ 
Sekolah Tinggi Agama Islam Negeri STAIN Kudus ,Page not found,,http://www.stainkudus.ac.id/ 
Universitas Jayabaya ,Page not found,,http://www.jayabaya.ac.id/ 
Thonburi University ,https://en.wikipedia.org/wiki/Thonburi University
,http://www.thonburi-u.ac.th/ 
Sekolah Tinggi Energi dan Mineral STEM Akamigas ,Page not found,,http://www.akamigas.ac.id/ 
Chulabhorn Graduate Institute ,https://en.wikipedia.org/wiki/Chulabhorn Graduate Institute
,http://www.cgi.ac.th/ 
Universitas Muhammadiyah Pontianak ,Page not found,,http://unmuhpnk.ac.id/ 
Zaman University ,https://en.wikipedia.org/wiki/Zaman University
,http://www.zamanu.edu.kh/ 
Tay Nguyen University ,Page not found,,http://www.ttn.edu.vn/ 
University of Southern Mindanao ,https://en.wikipedia.org/wiki/University of Southern Mindanao
,http://www.usm.edu.ph/ 
Universitas Proklamasi 45 Yogyakarta ,Page not found,,http://up45.ac.id/ 
Universitas Panca Bhakti UPB Pontianak ,Page not found,,http://upb.ac.id/ 
Politeknik Kuching Sarawak ,Page not found,,http://www.poliku.edu.my/ 
Sekolah Tinggi Ilmu Kesehatan STIKES Muhammadiyah Lhokseumawe ,Page not found,,http://www.stikeslhokseumawe.ac.id/ 
Politeknik Sultan Abdul Halim ,Page not found,,http://www.polimas.edu.my/ 
Universitas Malahayati ,Page not found,,http://malahayati.ac.id/ 
Politeknik Negeri Bengkalis ,Page not found,,http://polbeng.ac.id/ 
Poltekkes Tasikmalaya ,Page not found,,http://www.poltekkestasikmalaya.ac.id/ 
Universitas Semarang ,Page not found,,http://usm.ac.id/ 
Philippine Women's University ,https://en.wikipedia.org/wiki/Philippine Women's University
,http://www.pwu.edu.ph/ 
San Beda College ,https://en.wikipedia.org/wiki/San Beda College
,http://www.sanbeda.edu.ph/ 
i3L Indonesia International Institute for Life Sciences ,Page not found,,http://i3l.ac.id/ 
Medan Sumatera Utara ,Page not found,,http://www.yayasanindah.ac.id/ 
Sekolah Tinggi Penyuluhan Pertanian STPP Malang ,Page not found,,http://www.stppmalang.ac.id/ 
Universitas Islam 45 Bekasi ,Page not found,,http://www.unismabekasi.ac.id/ 
Bulacan State University ,https://en.wikipedia.org/wiki/Bulacan State University
,http://www.bulsu.edu.ph/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK AMIKOM Purwokerto ,Page not found,,http://www.amikompurwokerto.ac.id/ 
Akademi Tehnik Mesin Industri ATMI Cikarang ,Page not found,,http://atmicikarang.ac.id/ 
Asian Theological Seminary Philippines ,Page not found,,http://www.ats.ph/ 
Universitas PGRI Yogyakarta UPY Bantul ,Page not found,,http://upy.ac.id/ 
(1) Politeknik Keuangan Negara STAN PKN ,Page not found,,http://www.pknstan.ac.id/ 
Politeknik Negeri Batam ,Page not found,,http://www.polibatam.ac.id/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Mahameru Kota Palembang ,Page not found,,http://www.mbc.ac.id/ 
Universitas Pesantren Darululum UNIPDU Jombang ,Page not found,,http://www.unipdu.ac.id/ 
Brickfields Asia College ,Page not found,,http://www.bac.edu.my/ 
Universitas Madura ,Page not found,,http://www.unira.ac.id/ 
Universitas Serang Raya ,Page not found,,http://www.unsera.ac.id/ 
Politeknik Port Dickson ,Page not found,,http://www.polipd.edu.my/ 
Sekolah Tinggi Ilmu Ekonomi STIE Inaba Bandung ,Page not found,,http://inaba.ac.id/ 
Universitas Islam Attahiriyah ,Page not found,,http://www.uniat.ac.id/ 
Philippine Normal University ,https://en.wikipedia.org/wiki/Philippine Normal University
,http://www.pnu.edu.ph/ 
Saigon Institute of Technology SaigonTech ,Page not found,,http://www.saigontech.edu.vn/ 
Sekolah Tinggi Penerbangan Indonesia STPI Curug ,Page not found,,http://stpicurug.ac.id/ 
Build Bright University ,https://en.wikipedia.org/wiki/Build Bright University
,http://www.bbu.edu.kh/ 
Emilio Aguinaldo College ,https://en.wikipedia.org/wiki/Emilio Aguinaldo College
,http://www.eac.edu.ph/ 
Universitas Indo Global Mandiri UIGM ,Page not found,,http://www.uigm.ac.id/ 
Sekolah Tinggi Keguruan dan Ilmu Pendidikan STKIP Al Washliyah ,Page not found,,http://www.alwashliyahaceh.ac.id/ 
University of Health Science ,Page not found,,http://uhs.edu.kh/ 
Politeknik Melaka ,Page not found,,http://www.polimelaka.edu.my/ 
IACT College ,https://en.wikipedia.org/wiki/IACT College
,http://iact.edu.my/ 
Bac Giang Agriculture & Forestry University ,Page not found,,http://bafu.edu.vn/ 
Tapee University ,Page not found,,http://www.tapee.ac.th/ 
DIKA College ,Page not found,,http://dika.edu.my/ 
Universitas Pertamina ,Page not found,,http://universitaspertamina.ac.id/ 
Universitas Bung Hatta ,Page not found,,http://www.bunghatta.ac.id/ 
National University of Management ,https://en.wikipedia.org/wiki/National University of Management
,http://num.edu.kh/ 
Politeknik Sultan Idris Shah ,Page not found,,http://www.psis.edu.my/ 
Chaopraya University ,https://en.wikipedia.org/wiki/Chaopraya University
,http://www.cpu.ac.th/ 
Sekolah Tinggi Keguruan dan Ilmu Pendidikan STKIP Surya ,Page not found,,http://www.stkipsurya.ac.id/ 
Universitas Gajayana Malang ,Page not found,,http://unigamalang.ac.id/ 
Palawan State University ,https://en.wikipedia.org/wiki/Palawan State University
,http://www.psu.palawan.edu.ph/ 
Bac Ha International University ,Page not found,,http://www.bhiu.edu.vn/ 
Ho Chi Minh City University of Fine Arts ,https://en.wikipedia.org/wiki/Ho Chi Minh City University of Fine Arts
,http://hcmufa.edu.vn/ 
Southwestern University Cebu Philippines ,Page not found,,http://www.swu.edu.ph/ 
Ilocos Sur Polytechnic State College ,https://en.wikipedia.org/wiki/Ilocos Sur Polytechnic State College
,http://www.ispsc.edu.ph/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Balikpapan ,Page not found,,http://stmikbpn.ac.id/ 
Politeknik Pertanian Negeri Pangkajene Kepulauan Pangkajene Kepulauan ,Page not found,,http://www.polipangkep.ac.id/ 
Sekolah Tinggi Ilmu Administrasi STIA Satya Negara ,Page not found,,http://stiasatyanegara.ac.id/ 
Sekolah Tinggi Ilmu Sosial dan Ilmu Politik STISIP Al Washliyah Banda Aceh ,Page not found,,http://stkip.alwashliyahaceh.ac.id/ 
Dong Thap Community College ,Page not found,,http://www.dtcc.edu.vn/ 
PATTS College of Aeronautics ,https://en.wikipedia.org/wiki/PATTS College of Aeronautics
,http://www.patts.edu.ph/ 
Murni International College ,Page not found,,http://www.murni.edu.my/ 
Sekolah Tinggi Keguruan dan Ilmu Pendidikan STKIP Santo Paulus Ruteng Manggarai ,Page not found,,http://stkipsantupaulus.ac.id/ 
National Academy of Public Administration ,https://en.wikipedia.org/wiki/National Academy of Public Administration
,http://www.napa.vn/ 
Cebu Doctors' University (Cebu Doctors' College) ,Page not found,,http://www.cebudoctorsuniversity.edu/ 
Pathumthani University ,https://en.wikipedia.org/wiki/Pathumthani University
,http://www.ptu.ac.th/ 
University Malaysia of Computer Science & Engineering ,Page not found,,http://www.unimy.edu.my/ 
Universitas Muhammadiyah Makassar ,https://en.wikipedia.org/wiki/Universitas Muhammadiyah Makassar
,http://www.unismuh.ac.id/ 
Far Eastern University ,https://en.wikipedia.org/wiki/Far Eastern University
,http://www.feu.ac.th/ 
International University Cambodia ,Page not found,,http://www.iu.edu.kh/ 
Nakhonratchasima College ,Page not found,,http://www.nmc.ac.th/ 
Universitas Yapis Papua Jayapura ,Page not found,,http://www.uniyap.ac.id/ 
Sekolah Tinggi Keguruan dan Ilmu Pendidikan STKIP Muhammadiyah Kuningan ,Page not found,,http://upmk.ac.id/ 
University of Mandalay ,https://en.wikipedia.org/wiki/University of Mandalay
,http://www.mu.edu.mm/ 
Universitas Islam Kalimantan UNISKA ,Page not found,,http://uniska-bjm.ac.id/ 
Singapore Raffles Music College ,https://en.wikipedia.org/wiki/Singapore Raffles Music College
,http://srmc.edu.sg/ 
Politeknik Jeli ,Page not found,,http://www.pjk.edu.my/ 
CFVG Euroasia Hanoi ,Page not found,,http://www.cfvg.org/ 
The One Academy ,https://en.wikipedia.org/wiki/The One Academy
,http://www.theoneacademy.edu.my/ 
Isabela State University ,https://en.wikipedia.org/wiki/Isabela State University
,http://www.isu.edu.ph/ 
Universitas Muhammadiyah Cirebon ,Page not found,,http://www.umc.ac.id/ 
HELP College of Arts and Technology ,Page not found,,http://helpcat.edu.my/ 
Mantissa College ,https://en.wikipedia.org/wiki/Mantissa College
,http://www.mantissa.edu.my/ 
Institut Seni Budaya Indonesia ISBI Bandung ,Page not found,,http://www.stsi-bdg.ac.id/ 
Poltekkes Surakarta ,Page not found,,http://www.poltekkes-solo.ac.id/ 
Universitas Riau Kepulauan ,Page not found,,http://unrika.ac.id/ 
Dato' Lela Maharaja Vocational College ,Page not found,,http://www.kvdlm.edu.my/ 
Universitas Setia Budi Surakarta ,Page not found,,http://www.setiabudi.ac.id/ 
Institut Sains dan Teknologi Al Kamal ,Page not found,,http://www.ista.ac.id/ 
College of Asian Scholars ,Page not found,,http://www.cas.ac.th/ 
Politeknik Kent Bogor ,Page not found,,http://kent.ac.id/ 
Universitas Fajar ,Page not found,,http://unifa.ac.id/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Pelita Nusantara Yogyakarta ,Page not found,,http://pelitanusantara.ac.id/ 
Far Eastern University East Asia College ,Page not found,,http://www.feutech.edu.ph/ 
Institut Kesehatan HELVETIA ,Page not found,,http://helvetia.ac.id/ 
Universitas Muhammadiyah Buton ,Page not found,,http://www.umbuton.ac.id/ 
Institut Teknologi Kalimantan ,Page not found,,http://itk.ac.id/ 
Politeknik Sultan Haji Ahmad Shah ,Page not found,,http://www.polisas.edu.my/ 
Feati University ,Page not found,,http://www.featiu.edu.ph/ 
Politeknik Tuanku Syed Sirajuddin ,Page not found,,http://www.ptss.edu.my/ 
Manila Central University ,https://en.wikipedia.org/wiki/Manila Central University
,http://www.mcu.edu.ph/ 
Mariano Marcos State University ,https://en.wikipedia.org/wiki/Mariano Marcos State University
,http://www.mmsu.edu.ph/ 
Sekolah Tinggi Teknologi Adisutjipto STTA Yogyakarta ,Page not found,,http://stta.ac.id/ 
Universitas Teknokrat Indonesia Sang Juara ,Page not found,,http://www.teknokrat.ac.id/ 
Royal University of Law and Economics ,https://en.wikipedia.org/wiki/Royal University of Law and Economics
,http://www.rule.edu.kh/ 
Sekolah Tinggi Pariwisata STP Nusa Dua Bali ,Page not found,,http://www.stpbali.ac.id/ 
Sekolah Tinggi Sandi Negara STSN Bogor ,Page not found,,http://stsn-nci.ac.id/ 
Informatics Academy Singapore ,Page not found,,http://www.informatics.edu.sg/ 
Institut Agama Islam Imam Ghozali ,Page not found,,http://iaiig.ac.id/ 
Sekolah Tinggi Manajemen Informatika dan Komputer STMIK Likmi Bandung ,Page not found,,http://www.likmi.ac.id/ 
Universitas Djuanda UNIDA Bogor ,Page not found,,http://unida.ac.id/ 
Institut Kalbis ,Page not found,,http://kalbis.ac.id/ 
Sekolah Tinggi Agama Islam Negeri STAIN Kediri ,Page not found,,http://stainkediri.ac.id/ 
Institut Agama Islam Negeri IAIN Padangsidempuan ,Page not found,,http://www.iain-padangsidimpuan.ac.id/ 
Negros Oriental State University (Central Visayas Polytechnic College) ,Page not found,,http://www.norsu.edu.ph/ 
New Era University ,https://en.wikipedia.org/wiki/New Era University
,http://www.neu.edu.ph/ 
Marketing Institute of Singapore ,Page not found,,http://www.mis.edu.sg/ 
Politeknik Sultan Azlan Shah ,https://en.wikipedia.org/wiki/Politeknik Sultan Azlan Shah
,http://www.psas.edu.my/ 
Misamis University ,https://en.wikipedia.org/wiki/Misamis University
,http://www.mu.edu.ph/ 
Sekolah Tinggi Teknik PLN Menara ,Page not found,,http://sttpln.ac.id/ 
(4) GlobalNxt University (Universitas 21 Global) ,Page not found,,http://www.globalnxt.edu.my/ 
Sekolah Tinggi Ilmu Elektronika dan Komputer STEKOM Semarang ,Page not found,,http://stekom.ac.id/ 
Politeknik Negeri Bali ,Page not found,,http://www.pnb.ac.id/ 
Han Chiang University College of Communication ,https://en.wikipedia.org/wiki/Han Chiang University College of Communication
,http://hcu.edu.my/ 
Holy Name University ,https://en.wikipedia.org/wiki/Holy Name University
,http://www.hnu.edu.ph/ 
Sekolah Tinggi Manajemen Risiko dan Asuransi STIMRA ,Page not found,,http://stimra.ac.id/ 
Universitas Islam Negeri UIN SMH Banten ,Page not found,,http://uinbanten.ac.id/ 
Universitas Widya Dharma Klaten ,Page not found,,http://unwidha.ac.id/ 
BMC International College ,Page not found,,http://www.bmc.edu.sg/ 
Universitas Islam Negeri UIN Sumatera Utara ,Page not found,,http://uinsu.ac.id/ 
Sekolah Tinggi Ilmu Ekonomi STIE Muara Teweh ,Page not found,,http://stiemuarateweh.ac.id/ 
Universitas Suryakancana ,Page not found,,http://www.unsur.ac.id/ 
Politeknik Kota Kinabalu PKK ,Page not found,,http://www.polikk.edu.my/ 
International College of Music ,Page not found,,http://icom.edu.my/ 
